"","text"
"2768","Lebron made that lady cry lol‚ÄºÔ∏è
.
.
.
.
.
@kingjames #whateverittakes¬† #StriveForGreatness #kingjames #lebron #cavs‚Ä¶ https://t.co/MYP6GGdiBi"
"2769","Cavs: https://t.co/Sr0tgifDOe"
"2770","RT @Fat_Rell: RT @cavs: This is America"
"2771","RT @mcten: One year ago today, DeMar DeRozan said ""if we had LeBron on our team, we would have won,"" after the Cavs swept Toronto. Tonight,‚Ä¶"
"2772","A live look at DeMar DeRozan #Cavs  #WhateverItTakes https://t.co/gbNCji4BrL"
"2773","RT @TimelessSportss: (2018) Charles Barkley declaring that the Toronto Raptors are guaranteed to win the East, beat Lebron, and go the the‚Ä¶"
"2774","103-74 @Cavs are Ì†ºÌ∂ô"
"2775","RT @robertleusch: #Cavs are Sweeping our house of all this #Raptors poop!!! https://t.co/cuzSi98isM"
"2776","@HPbasketball This Cavs-Raptors Game 4 has some parallels to 2011 Lakers-Mavs Game 4."
"2777","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"2778","Man Toranto  Raptors fuckin suck.. Niggas let da Cavs cook em every game"
"2779","RT @TheFakeESPN: Kyle Lowry, Tia Mowry, DeMar DeRozan, Olaf from Frozen, Doesn‚Äôt matter. Cavs in 4. https://t.co/WwUbdwXqcj"
"2780","Que jogo do Cavs, time crescendo muito nos playoffs"
"2781","RT @cavs: Ì†ΩÌ≤Ø

Ì†ΩÌ≥ä: https://t.co/ADV7HTvD90
Ì†ΩÌ≥∏: https://t.co/wpWBxE10T7

#WhateverItTakes https://t.co/P3O6Jns4xn"
"2782","Demar probably in the locker room on 2k using the GSW against the Cavs on the Rookie difficulty"
"2783","Sheesh the Cavs can‚Äôt miss"
"2784","Cavs dominate and Pittsburgh loses. This is a pretty great night for me."
"2785","Still so happy my mans Shaun King got that coaching position on the Cavs."
"2786","It‚Äôs about to be warriors/Cavs again in finals Ì†ΩÌ∏Ç"
"2787","RT @RosieOhio: @genesimmons making a special appearance at the Cavs game tonight Ì†ΩÌ∏Ç (look to the right) https://t.co/2rG4yhbVgk"
"2788","LeBron could be texting on his phone at midcourt for the rest of the game and the Cavs would still win"
"2789","RT @clevelanddotcom: We sure this guy is human?! https://t.co/2PvpxM4Ggo"
"2790","I'mma be honest... I didn't think the cavs would have made it past the second round. Never"
"2791","RT @TommyToast_: The Raptors, the 1 seed in the Eastern Conference, are down 27 in an elimination game. About to be swept by the Cavs. Emba‚Ä¶"
"2792","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"2793","Raptors in 6 over the Cavs"
"2794","RT @Jamesscott_22: ‚ÄúDon‚Äôt matter if play kyle Lowry,mike lowry, OG Anunoby,OG Bobby Johnson, Jonas Valanƒçi≈´nas Jonas brothers cavs in 4‚Äù ht‚Ä¶"
"2795","RT @cavs: Ì†ΩÌ∏Ø #WhateverItTakes https://t.co/6abNW1LlVn"
"2796","@It_sound_good So what team in the western playoffs would you put this Cavs team over?"
"2797","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"2798","RT @Connor_Grott: TWO ALL-STARS. TWO. I have no words. LeBron James is a robot. #Cavs https://t.co/8MkMGxw3k8"
"2799","RT @mcten: One year ago today, DeMar DeRozan said ""if we had LeBron on our team, we would have won,"" after the Cavs swept Toronto. Tonight,‚Ä¶"
"2800","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"2801","RT @SentinelHDD: The Raptors are the worst #1 seed in playoff history. Ì†ΩÌ∏ë #TorontoRaptors #Cavs #ClevelandCavaliers #NBAPlayoffs"
"2802","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"2803","Ty Lue, the Cavs are up by almost 30. Sit LeBron's ass down."
"2804","W O W #StriveForGreatness #WhateverItTakes https://t.co/19sVqo5eVa"
"2805","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"2806","Just stop it https://t.co/aTKTdPecx0"
"2807","RT @CavsFredMcLeod: .@Cavs with their 2nd 37 point 3rd Q of the series...up 100-72..shooting 64%"
"2808","nah you'll hear about them choking like dogs again. about them losing TEN straight playoff games to the cavs. about‚Ä¶ https://t.co/V9TFRe7Nku"
"2809","RT @PayneJaylen: @AmariHD_ @CashNastyGaming ‚ÄúCavs not gone make it out the 2nd round‚Äù
Now that the Cavs are up 3-0... ‚Äúoh the east is weak‚Ä¶"
"2810","RT @cavs: Ì†ΩÌ≤Ø

Ì†ΩÌ≥ä: https://t.co/ADV7HTvD90
Ì†ΩÌ≥∏: https://t.co/wpWBxE10T7

#WhateverItTakes https://t.co/P3O6Jns4xn"
"2811","Stop playing with em Bron https://t.co/pCZEeX23zu"
"2812","RT @NBAquickreport: The Cavs are putting an on offensive clinic against the Raptors, who are a good defensive team. They had the 5th best d‚Ä¶"
"2813","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"2814","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"2815","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"2816","RT @cavs: Buckets x3. https://t.co/8yvkOrW1Xu"
"2817","Woot woot binabawi kang cavs si nag abot game 7 sa first round Ì†ºÌæâ"
"2818","LeBron ya tiene a los cavs en final de conferencia #NBAPlayoffs"
"2819","Terminar esse jogo do cavs acho q vou dormir"
"2820","RT @CLEsportsTalk: Cavs- 100
Raptors- 72

End of the third. #WhateverItTakes"
"2821","DeRozan thats all HAHAHA ur season is done HAHAHHW @cavs 
#NBA #cle #WhateverItTakes"
"2822","#WhateverItTakes #Cavs! As fans we need to enjoy this moment and just appreciate greatness!!!"
"2823","This is what was envisioned when the Cavs made all those trades."
"2824","RT @ShesMJacksonBad: The cavs are getting better and better."
"2825","@JustinVerrier But what does @JustinVerrier think of the cavs sweep!?!?"
"2826","RT @TheFakeESPN: Kyle Lowry, Tia Mowry, DeMar DeRozan, Olaf from Frozen, Doesn‚Äôt matter. Cavs in 4. https://t.co/WwUbdwXqcj"
"2827","I'm calling it, the #Cavs will advance to the next round winning 123-90! #WhateverItTakes #AllIn2k18"
"2828","Pks Cavs ap vyole Toronto konsa Ì†ΩÌ∏•Ì†ΩÌ∏≠io mechan"
"2829","oh come on LeBron https://t.co/C7Ila6H2Ag"
"2830","RT @itsTOZZE: me every year when we lose to the cavs 
https://t.co/FYIwFOxV8n"
"2831","RT @mcten: One year ago today, DeMar DeRozan said ""if we had LeBron on our team, we would have won,"" after the Cavs swept Toronto. Tonight,‚Ä¶"
"2832","I‚Äôm no expert. But the @cavs are up by 28... maybe let @KingJames rest up for the next series???"
"2833","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"2834","RT @cavs: Ì†ΩÌ∏Ø #WhateverItTakes https://t.co/6abNW1LlVn"
"2835","@RudyB_RB I didn't know who it was I was just watching the Cavs game and heard someone joined the party :("
"2836","RT @clevezirm: 2015 Hawks. 2017 Celtics. 2018 Raptors. the way the Cavs have dismantled some of these 1 seeds during this four season run i‚Ä¶"
"2837","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"2838","DeRozan $28M and not gonna play in either of the @WeTheNorth__ 4th quarters in final 2 playoff games #NBAPlayoffs2018 #Cavs"
"2839","RT @RealSkipBayless: The Cavs will sweep the Raptors."
"2840","love what i‚Äôm seeing from the cavs !"
"2841","@princecaleb_ Ì†ΩÌ∏≠Ì†ΩÌ∏≠Ì†ΩÌ∏≠ https://t.co/wmMzrhd4Bt"
"2842","Cavs played like the number one seed and the raptors played like an 8th seed if we‚Äôre being honest"
"2843","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"2844","@cavs Couldn't the #Cavs have given #LeBronJames the night off at this point?"
"2845","Cavs sweeping the Celtics too !"
"2846","Cavs looked good in the 2nd round smacked Toronto Ì†ºÌøÄ"
"2847","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"2848","vous pensez que les cavs ont le niveau pour battre golden state ou les rockets  ? #NBAExtra"
"2849","@cavs BRING OUT THE BROOMS #SWEEP"
"2850","Selling Brooms
#ReggieAvery 
#RealLife

#Cavs #cavaliers #Sweep‚Ä¶ https://t.co/vIzXzwPTsN"
"2851","@cavs  https://t.co/sPlwIM1teu"
"2852","RT @mcten: One year ago today, DeMar DeRozan said ""if we had LeBron on our team, we would have won,"" after the Cavs swept Toronto. Tonight,‚Ä¶"
"2853","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"2854","RT @ScottCacciola: If I'm the Cavs, I put the Roomba in for the final 8 minutes."
"2855","RT @gruve_daddy: @cavs Current look at Jurassic Park. #Cavs #Whateverittakes https://t.co/NKbcYaR4Go"
"2856","So the East is just really weak right guys? Lmao the Cavs just swept a very good Toronto team who had more wins tha‚Ä¶ https://t.co/oK3E3n0yJF"
"2857","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"2858","@LauraHarrisWFTS Yep, I turned it off. Go Cavs."
"2859","RT @__Nate_B: Me In a month when the Cavs down 0-3 https://t.co/5q6sX9A4VJ"
"2860","Idk if this says more about the Raptors or Cavs"
"2861","@CLEsportsBummer looking at Friday night #Cavs game at #TopGolfÌ†ΩÌ∏É"
"2862","RT @cavs: Ì†ΩÌ∏Ø #WhateverItTakes https://t.co/6abNW1LlVn"
"2863","Over-loved not over-stressed! Therapy dog Remington is wiped out!! @theqarena @cavs #whateverittakes Ì†ΩÌ≤ï‚ù§Ô∏è https://t.co/aTLsuNRJOq"
"2864","RT @mcten: One year ago today, DeMar DeRozan said ""if we had LeBron on our team, we would have won,"" after the Cavs swept Toronto. Tonight,‚Ä¶"
"2865","RT @TomerAzarly: LeBron James vs. DeMar DeRozan and Kyle Lowry IN THE SERIES! Wow. #Cavs #Raptors #WhateverItTakes #WeTheNorth https://t.co‚Ä¶"
"2866","@cavs ""Coach you don't have to bench me for the 4th, I'll bench myself"" - DeRozan Ì†ΩÌ∏Ç"
"2867","RT @DatGuyShaw: @cavs @nbcsnl 4-0 https://t.co/5wo8LO50Bf"
"2868","Up by 28 in the 4th AFTER their best player is ejected and the Cavs starters, specifically LeBron, is still in the game?? Why??"
"2869","@returnthesIab @arielhelwani Thst isn't the only way to spend. And the Raptors don't come near the  Cavs."
"2870","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"2871","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"2872","RT @mcten: One year ago today, DeMar DeRozan said ""if we had LeBron on our team, we would have won,"" after the Cavs swept Toronto. Tonight,‚Ä¶"
"2873","RT @_JordanChilds: the cavs just play different in black unis i swear lol"
"2874","Cavs  showing Barkley how to sweep the Baby Raptors @cavs @nba @NBAonTNT https://t.co/1xM6cGuzkw"
"2875","RT @coolghost101: Drake looking at Lebron in the Cavs locker room after the Raptors game. 

 #Cavs #Raptors https://t.co/EbSbfqp3lH"
"2876","Cavs lead big after Q3 . Gonna be  4-0 now Ì†ΩÌ∏é"
"2877","RT @epacella13: @cavs  https://t.co/chsvIGNYts"
"2878","The cavs is on that"
"2879","DeMar should request a trade and come to the cavs tbh. Can't beat em join em Ì†æÌ¥∑Ì†ºÌøΩ‚Äç‚ôÇÔ∏è"
"2880","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"2881","@jtylerconway How-many buzzer beaters does he have when his team is losing and not tied. Both buzzer beaters he hit‚Ä¶ https://t.co/hS5w1OrY9b"
"2882","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"2883","The bums started ballin lmao that‚Äôs all I gotta say about the cavs"
"2884","@GuhTHATSgriggs Cavs are only going to the ECF to lose. GG."
"2885","RT @SpongeBobSports: the Cavs-Raptors series summarized in one gif: https://t.co/dusBl1dZLk"
"2886","The freaking cavs!!!"
"2887","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"2888","@DAZN_DE Ohne guten Leistungen von DeRozan &amp; Lowry sind die Raptors chancenlos gg die cavs #Time2Rise"
"2889","The Cavs are Ì†ΩÌ¥•Ì†ΩÌ¥•"
"2890","RT @firefire100: this beating is worse than the one i got for stealing a weeble wobble on elementary school #cavs"
"2891","Frustration definitely got to DeRozan. Good guy &amp; good player but flagrant 2 made sense. Dangerous foul on Clarkson‚Ä¶ https://t.co/WLLNUekO6D"
"2892","Toronto is gonna get swept as the number 1 by the cavs, but Cleveland got pushed to the brink by a team that wasn't‚Ä¶ https://t.co/fazaj0S7mX"
"2893","@RealSkipBayless The Cavs are up 28 in the 4th and Lebron is still in and trying to pad his stats.... Omg..."
"2894","O @thalesoares fez a leitura perfeita: Raptors simplesmente n√£o tinha matchups capazes de defender LeBron+Love. A v‚Ä¶ https://t.co/GQBIKaNzOp"
"2895","RT @mcten: One year ago today, DeMar DeRozan said ""if we had LeBron on our team, we would have won,"" after the Cavs swept Toronto. Tonight,‚Ä¶"
"2896","I want the Cavs to make it but not Tristan lol"
"2897","Bon bah √ßa aura √©t√© tr√®s tr√®s sale en fait ... #LT #WhatEverItTakes #WeTheNorth #NBA https://t.co/HPC7FbuPmw"
"2898","RT @ianharris: Kyle Lowry, Tia Mowry, Mike Lowry, doesn‚Äôt matter. Cavs in game 4. https://t.co/nJnxTRqXUN"
"2899","The only thing I‚Äôve seen the Cavs lose this series is Jordan Clarkson‚Äôs contact lends Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç #CLEvsTOR #NBAPlayoffs2018"
"2900","Damn man Ì†ΩÌ∏êÌ†ΩÌ∏êÌ†ΩÌ∏ê when u are a canadien and a lebron fan #cavs #RaptorsCavs #LeBronsPlan  Ì†æÌ¥∑Ì†ºÌøæ‚Äç‚ôÇÔ∏èÌ†æÌ¥∑Ì†ºÌøæ‚Äç‚ôÇÔ∏è https://t.co/xJ4D7bQnRC"
"2901","RT @IceHouseShawti: Sweeeewwwp! Lol Cavs baby. It‚Äôs ov already"
"2902","RT @RealSkipBayless: The Cavs will sweep the Raptors."
"2903","RT @ScottCacciola: If I'm the Cavs, I put the Roomba in for the final 8 minutes."
"2904","Everybody on the Cavs hitn!"
"2905","I get it now when ppl say the refs be cheating for the cavs lmao cause that definitely wasn‚Äôt a flagrant 2 foul"
"2906","Eu n√£o acreditava no Raptors pela temporada. O banco √© muito jovem e inexperiente, e eles n√£o tinham ningu√©m capaz‚Ä¶ https://t.co/8SkKlTaaiB"
"2907","RT @ScottCacciola: If I'm the Cavs, I put the Roomba in for the final 8 minutes."
"2908","RT @PatDonofrio: I swear this Cavs team has what it takes to win the Finals"
"2909","MOB, LOC, NBC.. doesn't matter. Cavs in 4 https://t.co/dlHY4k5OaD"
"2910","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"2911","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"2912","@stephenasmith @Raptors @KingJames @NBAonTNT no matter how good the @Raptors are they seem to never get past @KingJames and the cavs Ì†æÌ¥î"
"2913","RT @SInow: LeBron really can score from anywhere Ì†ΩÌ∏≥ https://t.co/HDdgjbSXut"
"2914","This game is so over Rodney Hood might even see the court. Wow, what a fall from grace. What a steal for the Jazz!‚Ä¶ https://t.co/NHmKAJnsnj"
"2915","@MrBrianGill @stephenasmith @Raptors @KingJames And before anyone says ‚ÄúOh Lebron is a freak it is what it is‚Äù, the‚Ä¶ https://t.co/l6zaIqrEqm"
"2916","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"2917","El juego tan bueno y yo con tanto sue√±o Ì†ΩÌ∏© @cavs"
"2918","This Cavs game is sad lol"
"2919","Man they shoulda had the Cavs just play the Pacers again. Raptors a joke"
"2920","RT @RealSkipBayless: The Cavs will sweep the Raptors."
"2921","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"2922","RT @TimelessSportss: (2018) Charles Barkley declaring that the Toronto Raptors are guaranteed to win the East, beat Lebron, and go the the‚Ä¶"
"2923","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"2924","RT @OhioStateFB: mood

go get that sweep @cavs

#WhateverItTakes https://t.co/Zwm7BKAwkQ"
"2925","RT @JLWilson23: Kyle Lowry, Tia Mowry, DeMar DeRozan, Olaf from Frozen, Doesn‚Äôt matter. Cavs in 4 https://t.co/FLktRBXd7K"
"2926","@jdoyle916 @DeMar_DeRozan @cavs Be proud. Since thats the only scoring he‚Äôs done in this series lol."
"2927","RT @_TheJR: The cavs just wiped Toronto off the face of the earth Ì†æÌ¥ß."
"2928","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"2929","RT @Aceaveli: Sweep Ì†æÌ¥ôÌ†ºÌøæ @cavs on to the next"
"2930","RT @NBAquickreport: The Cavs are putting an on offensive clinic against the Raptors, who are a good defensive team. They had the 5th best d‚Ä¶"
"2931","Well that‚Äôs just pathetic, going to be swept by the Cavs after getting the Number 1 seed!"
"2932","4-0 fuera ok. Te esperamos boston.. sixers gastenlo un poquito mas.. kyrie regresa si quieres. https://t.co/pBdhN2LoJm"
"2933","I didn‚Äôt see the Cavs sweeping the Raptors this series i just didn‚Äôt see that but the Raptors can‚Äôt get pass LeBronto"
"2934","RT @cavs: Ì†ΩÌ≤Ø

Ì†ΩÌ≥ä: https://t.co/ADV7HTvD90
Ì†ΩÌ≥∏: https://t.co/wpWBxE10T7

#WhateverItTakes https://t.co/P3O6Jns4xn"
"2935","Love u superwoman but they‚Äôre done baby girlÌ†ΩÌ∏ò #cavs #sweep https://t.co/3yfTApHazF"
"2936","CAVS"
"2937","@RJHenderson7 I still haven't watched a minute of NBA... wake me up when we see Cavs vs Golden State in the finals."
"2938","@DaddyJuliann cavs"
"2939","Y‚Äôall started sleeping on Cavs this post season cause of the struggle they were in, but they bout to sweep the numb‚Ä¶ https://t.co/7IMqRDIvfC"
"2940","Sooooo how did the Raptors end up getting the #1 seed in the East cus they can‚Äôt even win one game against the Cavs this is sad"
"2941","RT @cavs: Ì†ΩÌ≤Ø

Ì†ΩÌ≥ä: https://t.co/ADV7HTvD90
Ì†ΩÌ≥∏: https://t.co/wpWBxE10T7

#WhateverItTakes https://t.co/P3O6Jns4xn"
"2942","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"2943","RT @Yesiiiiiii_: Lmao the way the cavs are cookin the raptors i cant wait to see shannon sharpe go off tomorrow morning lmaoo"
"2944","RT @RealSkipBayless: The Cavs will sweep the Raptors."
"2945","RT @cavs: Ì†ΩÌ±Ä #WhateverItTakes https://t.co/hysIqiImNf"
"2946","RT @NefariousSiren: Cavs right now. https://t.co/gUCBExAlMD"
"2947","RT @AntMob7: Cavs signed Kendrick Perkins for intimidation lmao nigga don‚Äôt even got a jersey."
"2948","Still getting swept in the finals https://t.co/wGrSn0Gt75"
"2949","This player on the Cleveland Cavaliers basketball court, in Quicken Loans Arena, wearing #23 for the home team, is‚Ä¶ https://t.co/p4CvbwOA3u"
"2950","@Raptors This is the result of cavs &amp; refs vs raps. Admittedly it would have been hard to beat them but with the re‚Ä¶ https://t.co/KOQe8VqtC8"
"2951","RT @mcten: One year ago today, DeMar DeRozan said ""if we had LeBron on our team, we would have won,"" after the Cavs swept Toronto. Tonight,‚Ä¶"
"2952","RT @mcten: One year ago today, DeMar DeRozan said ""if we had LeBron on our team, we would have won,"" after the Cavs swept Toronto. Tonight,‚Ä¶"
"2953","RT @cavs: Ì†ΩÌ∏Ø #WhateverItTakes https://t.co/6abNW1LlVn"
"2954","RT @cavs: Ì†ΩÌ±Ä #WhateverItTakes https://t.co/hysIqiImNf"
"2955","cavsÌ†ΩÌ¥•4-0Ì†æÌ¥∑‚Äç‚ôÇÔ∏è"
"2956","RT @AdamHimmelsbach: The Cavs sweeping away the Raptors means Celtics/Sixers Game 5 will be at 8 p.m. on Wednesday rather than 6 p.m."
"2957","RT @_RamonRubio: @bballbreakdown Seems the cavs just intentionally coast and dont play all their cards during season and in the playoffs br‚Ä¶"
"2958","RT @cavs: LEBRON. JAMES. #WhateverItTakes https://t.co/5JBmeBhQLc"
"2959","RT @mcten: One year ago today, DeMar DeRozan said ""if we had LeBron on our team, we would have won,"" after the Cavs swept Toronto. Tonight,‚Ä¶"
